"POBREZA","INTERNET","NIVEL_EDU","MAL_CRONICO","TIPO_EMPLEO","UBIGEO"
"1","0","3","1","0","090718"
"1","1","3","1","0","090718"
"0","0","1","1","0","090718"
"0","0","3","1","0","090718"
"0","0","3","0","0","090718"
"1","0","1","1","0","090718"
"1","0","3","0","0","090718"
"1","0","1","0","0","090718"
"1","0","1","0","0","090718"
"0","0","3","0","0","090718"
"1","0","4","0","0","090718"
"1","0","1","0","0","090718"
"1","0","4","0","0","090718"
"1","0","3","0","0","090718"
"0","1","3","1","0","090205"
"0","0","3","1","0","090205"
"0","0","3","1","0","090205"
"1","0","3","1","0","090205"
"0","1","3","0","0","090205"
"0","1","3","0","0","090205"
"0","0","3","1","0","090205"
"1","0","1","1","0","090116"
"1","0","4","0","0","090116"
"0","1","4","0","0","090116"
"1","0","1","1","0","090116"
"1","0","1","0","0","090116"
"1","0","2","0","0","090117"
"1","0","1","0","0","090117"
"1","0","1","0","0","090117"
"1","0","1","0","0","090117"
"1","0","3","0","0","090117"
"1","0","1","1","0","090117"
"0","0","3","0","0","090117"
"1","0","4","0","0","090117"
"0","0","1","0","0","090103"
"0","0","1","1","0","090103"
"0","0","1","1","0","090103"
"0","0","3","1","0","090103"
"0","0","3","0","0","090103"
"0","1","3","0","0","090103"
"0","0","3","0","0","090103"
"0","0","1","1","0","090103"
"0","0","3","0","0","090103"
"1","0","1","0","0","090103"
"1","0","3","0","0","090103"
"0","0","1","1","0","090103"
"1","0","3","0","0","090103"
"0","0","1","1","0","090103"
"0","0","3","0","0","090103"
"0","0","1","1","0","090103"
"0","0","1","0","0","090103"
"1","0","1","1","0","090103"
"1","0","3","0","0","090103"
"1","0","1","1","0","090103"
"1","0","3","0","0","090103"
"1","0","3","1","0","090103"
"1","0","1","0","0","090103"
"0","0","3","0","0","090106"
"1","0","3","1","0","090106"
"0","0","1","1","0","090106"
"0","0","3","0","0","090106"
"0","0","1","1","0","090106"
"0","1","4","0","0","090402"
"0","0","3","0","0","090402"
"1","0","4","0","0","090402"
"0","1","4","0","0","090402"
"1","0","1","0","0","090402"
"0","0","3","0","0","090402"
"1","0","3","1","0","090402"
"0","1","2","0","1","090401"
"0","0","4","0","1","090401"
"0","1","5","1","0","090401"
"1","1","4","0","1","090401"
"0","1","5","0","0","090401"
"0","1","6","0","1","090401"
"0","0","1","0","0","090306"
"1","0","3","0","0","090306"
"0","0","3","0","0","090306"
"1","0","1","1","0","090306"
"1","0","3","1","0","090306"
"1","0","3","0","0","090306"
"1","0","3","0","0","090306"
"1","0","3","0","0","090306"
"0","0","4","0","0","090610"
"0","0","4","0","0","090610"
"0","0","5","0","0","090610"
"1","0","3","0","0","090610"
"1","0","3","0","0","090610"
"0","0","3","1","0","090610"
"1","0","4","0","0","090610"
"1","0","4","0","0","090610"
"1","0","3","0","0","090608"
"0","0","3","1","0","090608"
"1","0","3","0","0","090608"
"1","0","3","0","0","090608"
"0","0","3","1","0","090608"
"1","0","3","0","0","090608"
"1","0","4","0","0","090608"
"0","0","3","1","1","090607"
"0","0","4","0","0","090607"
"0","0","4","0","0","090607"
"0","1","4","0","0","090607"
"1","0","1","0","0","090607"
"1","0","3","0","1","090607"
"0","0","2","0","1","090616"
"0","0","3","0","0","090616"
"0","0","3","0","1","090616"
"0","0","1","1","0","090616"
"0","1","4","0","0","090616"
"1","0","1","0","0","090616"
"1","0","3","0","0","100101"
"1","0","4","0","0","100101"
"1","1","4","0","0","100101"
"0","1","5","0","0","100101"
"0","1","3","0","0","100101"
"0","1","3","0","1","100101"
"0","0","4","0","0","100101"
"0","0","1","0","0","100101"
"1","0","3","0","0","100101"
"0","1","5","1","0","100101"
"0","1","5","0","0","100101"
"0","0","4","0","0","100101"
"0","1","6","1","0","100101"
"0","1","6","1","1","100101"
"0","1","3","0","0","100101"
"1","1","6","0","0","100101"
"0","1","4","0","1","100101"
"0","1","6","0","0","100101"
"0","1","6","1","0","100101"
"0","1","6","1","1","100101"
"0","1","4","0","0","100101"
"0","1","6","0","1","100101"
"0","1","4","1","1","100101"
"0","0","6","1","0","100101"
"0","1","3","1","0","100101"
"0","1","4","0","0","100101"
"0","1","6","0","0","100101"
"0","1","4","0","0","100101"
"0","0","4","1","0","100101"
"0","1","4","0","0","100102"
"0","1","3","0","0","100102"
"0","0","3","0","1","100102"
"0","1","4","0","0","100102"
"0","1","1","1","0","100102"
"1","1","3","1","1","100102"
"0","0","1","1","0","100102"
"0","1","6","1","1","100102"
"0","0","4","0","0","100102"
"0","1","4","1","0","100601"
"0","1","4","1","0","100601"
"0","0","4","0","0","100601"
"1","0","2","0","0","100601"
"0","1","4","0","0","100601"
"0","1","6","1","1","100601"
"0","1","3","0","1","100601"
"0","1","3","0","1","100601"
"0","1","6","0","0","100601"
"0","1","5","1","0","100604"
"0","0","3","1","1","100604"
"0","1","4","0","0","100604"
"1","1","4","0","0","100604"
"0","1","5","0","1","100604"
"0","1","4","0","0","100604"
"0","0","4","0","1","100604"
"0","0","1","1","0","100604"
"0","0","2","1","1","100604"
"0","1","6","1","0","100801"
"0","0","1","0","0","100801"
"0","1","3","0","0","100801"
"0","0","3","0","0","100801"
"0","1","4","1","0","100801"
"0","0","3","0","0","100801"
"0","1","6","0","1","100702"
"0","0","3","0","0","100702"
"0","1","3","0","0","100702"
"1","1","4","0","0","100702"
"0","0","3","0","0","100702"
"0","0","4","0","0","100702"
"0","1","4","0","0","100702"
"0","1","4","1","1","100702"
"1","0","4","0","0","100402"
"1","0","3","0","0","100402"
"1","0","1","0","0","100402"
"0","0","1","0","0","100402"
"1","0","1","0","0","100402"
"1","0","3","0","0","100402"
"1","0","1","0","0","100402"
"0","0","1","0","0","100402"
"0","1","4","0","0","100401"
"0","0","3","0","0","100401"
"0","0","4","0","0","100401"
"0","1","3","1","0","100401"
"1","0","3","0","0","100401"
"0","1","4","1","0","100401"
"0","0","4","0","0","100605"
"0","1","6","0","0","100605"
"0","1","3","0","0","100605"
"0","1","3","1","0","100605"
"0","0","4","1","0","100605"
"0","0","3","0","0","100605"
"0","1","4","0","1","100605"
"0","1","4","0","1","100605"
"0","0","3","0","0","100509"
"1","0","3","0","0","100509"
"0","1","3","0","0","100509"
"1","0","3","0","0","100509"
"0","0","3","0","0","100509"
"1","0","1","1","0","100509"
"0","0","3","0","0","100509"
"1","0","3","0","0","100509"
"0","1","5","0","0","100501"
"1","1","3","0","0","100501"
"1","0","1","1","0","100501"
"0","0","3","1","0","100501"
"1","0","4","0","0","100501"
"0","1","3","0","0","100501"
"1","0","3","0","0","100501"
"1","0","3","1","0","100307"
"1","0","3","0","0","100307"
"0","0","3","1","0","100307"
"1","0","3","1","0","100307"
"0","1","4","0","1","100307"
"0","0","3","1","1","100307"
"1","0","3","0","0","101105"
"1","0","1","1","0","101105"
"1","0","3","0","0","101105"
"0","0","3","1","1","101105"
"1","0","3","0","0","101105"
"0","0","4","0","0","101105"
"1","0","3","0","0","100103"
"0","0","1","0","0","100103"
"0","0","3","1","0","100103"
"0","0","3","0","0","100103"
"1","0","3","0","0","100103"
"0","0","3","0","0","100103"
"0","1","3","0","1","100103"
"0","0","3","1","0","100109"
"1","0","1","1","0","100109"
"0","0","1","1","0","100109"
"1","1","3","0","0","100109"
"0","1","4","1","0","100109"
"0","0","3","1","0","100109"
"1","0","3","1","1","100109"
"0","0","3","0","0","100109"
"0","0","4","0","0","100106"
"1","0","3","0","0","100106"
"1","0","4","0","0","100106"
"0","0","3","0","0","100106"
"0","0","3","1","0","100106"
"1","0","3","0","0","100106"
"1","0","3","0","1","100905"
"1","0","3","0","1","100905"
"1","0","4","0","0","100905"
"0","0","1","1","0","100905"
"0","0","4","0","0","100905"
"1","0","1","1","0","100804"
"0","0","1","1","0","100804"
"0","1","3","1","0","100804"
"1","0","1","0","0","100804"
"1","0","1","1","0","100804"
"0","0","1","1","0","100804"
"0","0","3","1","0","100804"
"0","0","3","0","0","100802"
"0","0","1","0","0","100802"
"1","0","1","1","0","100802"
"1","0","3","0","1","100802"
"1","1","1","1","0","100802"
"0","1","3","0","0","100802"
"0","0","3","0","0","100802"
"0","0","1","1","0","100802"
"0","0","1","1","0","100801"
"1","0","1","1","0","100801"
"1","0","3","0","0","100801"
"1","0","1","0","0","100801"
"0","0","3","1","0","100801"
"0","0","3","0","0","100801"
"0","0","1","1","0","100801"
"1","0","3","0","0","100801"
"0","0","4","1","1","110102"
"0","1","3","0","0","110102"
"0","1","3","0","0","110102"
"0","0","5","0","1","110102"
"0","0","3","1","0","110102"
"0","1","5","0","0","110102"
"0","1","3","0","1","110102"
"0","1","4","0","1","110102"
"0","1","4","1","0","110102"
"0","1","5","0","0","110102"
"0","1","4","0","0","110102"
"0","1","4","1","0","110102"
"0","0","3","1","0","110106"
"0","0","4","1","0","110106"
"0","1","4","0","1","110106"
"0","1","4","0","0","110106"
"0","1","6","0","0","110106"
"0","1","4","1","1","110106"
"0","1","3","0","1","110106"
"0","1","4","0","0","110106"
"0","1","3","0","0","110106"
"0","0","3","0","1","110106"
"0","0","6","1","0","110106"
"0","0","3","0","0","110106"
"0","1","2","0","0","110106"
"0","1","2","0","0","110106"
"0","1","4","1","0","110106"
"0","0","3","1","0","110106"
"0","1","4","1","1","110106"
"0","1","6","1","1","110106"
"0","1","2","0","1","110106"
"0","1","4","1","1","110106"
"0","0","5","0","0","110106"
"0","1","4","0","0","110101"
"0","0","3","1","0","110101"
"0","1","3","1","1","110101"
"0","1","6","0","0","110101"
"0","0","3","1","0","110101"
"0","1","6","0","1","110101"
"0","1","1","1","1","110101"
"0","1","5","1","0","110101"
"0","1","5","1","0","110101"
"0","0","4","1","0","110101"
"0","0","4","1","0","110101"
"0","1","4","1","0","110101"
"0","1","6","0","1","110101"
"0","1","6","1","1","110101"
"0","1","6","1","1","110101"
"0","1","6","1","0","110101"
"0","1","5","0","1","110101"
"0","1","6","0","0","110101"
"0","1","4","1","0","110101"
"0","1","2","0","0","110101"
"0","1","3","0","0","110101"
"0","1","4","0","0","110101"
"0","1","6","0","0","110101"
"0","1","4","0","0","110101"
"0","1","5","0","0","110101"
"0","0","4","1","0","110101"
"0","1","6","1","1","110101"
"0","1","4","0","0","110101"
"0","1","6","1","1","110101"
"0","1","6","0","1","110101"
"0","1","5","1","0","110101"
"0","1","5","1","0","110101"
"0","1","3","1","1","110101"
"0","1","4","0","0","110207"
"0","0","3","1","0","110207"
"0","1","3","1","0","110207"
"0","1","3","1","0","110207"
"0","0","3","1","1","110207"
"0","1","4","0","1","110207"
"0","0","3","0","0","110207"
"0","1","4","0","0","110207"
"0","1","4","0","0","110207"
"0","1","4","0","1","110207"
"0","1","2","0","0","110207"
"0","1","4","0","1","110207"
"0","1","3","0","0","110207"
"0","0","1","0","0","110201"
"0","1","4","1","1","110201"
"0","1","5","0","0","110201"
"0","0","2","0","1","110201"
"0","1","3","0","1","110201"
"0","1","4","0","0","110201"
"0","1","3","1","0","110201"
"0","0","4","1","0","110201"
"0","1","4","1","0","110201"
"0","1","4","0","0","110201"
"0","1","4","0","1","110201"
"0","0","3","0","0","110201"
"0","1","4","1","0","110201"
"0","1","3","0","0","110201"
"0","1","4","0","1","110201"
"0","1","3","0","0","110201"
"0","0","3","0","1","110201"
"0","1","3","0","1","110206"
"0","1","4","1","0","110206"
"0","1","4","0","1","110206"
"0","0","1","0","0","110206"
"0","1","4","0","1","110206"
"0","0","3","0","0","110206"
"0","0","3","0","0","110206"
"0","1","5","0","1","110206"
"0","1","4","0","0","110206"
"0","0","3","0","1","110206"
"0","0","3","1","0","110206"
"0","0","4","1","0","110501"
"0","1","5","0","1","110501"
"0","1","4","1","0","110501"
"0","1","3","0","0","110501"
"0","1","5","1","1","110501"
"0","1","4","1","0","110501"
"0","1","4","0","1","110501"
"0","1","3","1","0","110501"
"0","1","3","0","0","110501"
"0","1","4","1","0","110501"
"0","1","3","0","0","110501"
"0","1","4","1","1","110501"
"0","0","4","1","0","110501"
"0","1","3","0","1","110501"
"0","1","4","1","1","110501"
"0","1","5","1","1","110501"
"1","1","4","0","0","110501"
"0","1","4","0","1","110501"
"0","1","4","0","0","110501"
"0","0","3","1","0","110501"
"0","0","3","0","1","110501"
"0","1","5","0","1","110501"
"0","0","3","1","0","110501"
"0","1","4","1","0","110501"
"0","1","4","0","0","110503"
"0","1","5","0","1","110503"
"0","0","4","0","1","110503"
"0","1","4","1","1","110503"
"0","0","3","1","0","110503"
"0","1","6","0","1","110108"
"0","0","4","0","0","110108"
"0","1","6","0","1","110108"
"0","0","4","1","0","110108"
"0","0","3","1","1","110112"
"0","1","4","1","1","110112"
"0","0","4","1","1","110112"
"1","0","2","0","0","110112"
"0","0","4","1","0","110112"
"0","1","5","0","0","110109"
"0","1","4","0","1","110109"
"0","1","4","0","1","110109"
"0","1","4","0","1","110109"
"0","0","4","0","0","110109"
"0","1","4","1","1","110109"
"0","0","3","1","0","110111"
"0","0","3","1","0","110111"
"0","1","4","0","1","110111"
"0","0","3","1","1","110111"
"0","1","3","0","1","110111"
"0","1","4","0","1","110111"
"0","1","4","0","0","110305"
"0","1","4","1","0","110305"
"0","1","6","1","0","110305"
"0","0","1","1","0","110305"
"0","0","3","1","0","110305"
"0","1","5","0","1","110304"
"0","1","4","0","1","110304"
"0","1","4","1","1","110304"
"0","1","4","1","0","110304"
"0","1","5","0","1","110304"
"0","1","4","1","1","110304"
"0","1","4","0","1","110304"
"0","1","3","0","1","110304"
"0","1","4","0","1","110304"
"0","1","5","0","1","110205"
"0","1","4","1","0","110205"
"0","0","3","0","1","110205"
"0","0","3","1","1","110205"
"0","1","4","1","1","110205"
"0","0","4","0","0","110205"
"1","0","3","1","0","110205"
"0","1","3","0","1","110107"
"0","1","4","0","1","110107"
"0","1","4","1","0","110107"
"0","0","3","1","0","110107"
"0","0","3","0","1","110107"
"0","0","3","1","1","110107"
"0","1","4","1","1","110107"
"0","0","4","1","1","110107"
"0","0","4","1","0","110104"
"0","0","3","1","0","110104"
"0","0","3","0","1","110104"
"0","0","3","1","0","110104"
"0","0","3","0","1","110104"
"0","0","3","1","0","110104"
"0","0","3","1","0","110104"
"0","0","4","0","1","110305"
"0","0","3","0","0","110305"
"0","1","3","0","1","110305"
"0","1","4","1","0","110305"
"0","1","3","1","0","110305"
"0","1","4","0","0","110305"
"0","1","3","0","0","110305"
"0","1","6","1","0","120114"
"0","1","4","0","0","120114"
"0","1","4","1","0","120114"
"0","0","4","0","1","120114"
"1","0","1","0","0","120114"
"0","1","4","1","0","120114"
"0","1","3","1","1","120114"
"0","1","4","1","0","120114"
"0","1","4","0","1","120114"
"1","1","3","0","0","120114"
"0","1","4","1","0","120114"
"0","1","4","0","1","120114"
"0","1","6","0","0","120114"
"0","1","6","1","0","120114"
"0","1","5","0","1","120114"
"0","1","4","1","1","120114"
"0","0","3","1","0","120114"
"0","0","3","0","0","120114"
"0","1","4","0","1","120114"
"0","1","5","1","0","120114"
"0","1","6","1","0","120114"
"0","1","6","1","0","120114"
"0","0","3","1","1","120114"
"0","1","5","0","0","120114"
"0","1","4","0","1","120114"
"0","1","6","0","1","120114"
"0","0","4","1","1","120114"
"1","1","5","0","1","120114"
"0","1","4","1","1","120114"
"0","0","3","1","1","120114"
"0","1","6","0","1","120114"
"0","1","6","1","0","120114"
"0","0","4","0","0","120114"
"0","0","4","1","0","120114"
"0","0","6","0","0","120114"
"1","0","6","1","0","120114"
"1","0","4","0","0","120114"
"0","1","1","0","0","120114"
"0","1","5","1","1","120114"
"0","0","3","1","0","120114"
"0","1","5","1","0","120114"
"0","1","6","0","1","120114"
"0","1","5","0","0","120114"
"0","1","4","1","0","120114"
"0","1","6","0","1","120114"
"0","1","2","0","0","120101"
"0","1","4","1","0","120101"
"0","1","2","0","1","120101"
"0","1","1","0","1","120101"
"0","1","3","0","0","120101"
"0","1","4","0","0","120107"
"0","0","1","1","0","120107"
"0","1","6","0","1","120107"
"0","1","4","1","0","120107"
"0","1","3","1","1","120107"
"0","1","6","1","1","120107"
"0","0","4","1","0","120107"
"0","0","3","0","0","120107"
"1","0","1","0","0","120107"
"0","1","2","0","0","120107"
"0","1","4","0","0","120107"
"0","1","6","0","1","120107"
"0","0","3","0","1","120107"
"0","0","6","1","0","120107"
"0","0","1","0","0","120107"
"0","1","6","0","1","120107"
"0","1","4","0","0","120107"
"0","1","3","1","0","120107"
"0","1","6","1","1","120107"
"0","1","4","0","0","120107"
"1","0","5","0","1","120107"
"0","0","3","1","0","120107"
"0","1","5","0","1","120801"
"0","1","4","0","1","120801"
"0","1","4","0","1","120801"
"0","0","1","1","0","120801"
"0","1","4","0","0","120801"
"0","1","4","1","1","120704"
"1","0","2","0","0","120704"
"0","0","1","1","0","120704"
"0","0","3","1","0","120704"
"0","0","3","1","0","120704"
"1","1","4","0","0","120305"
"0","1","2","0","0","120305"
"0","1","6","0","0","120305"
"0","1","4","0","1","120305"
"0","0","4","0","1","120301"
"1","0","1","1","0","120301"
"0","1","1","1","0","120301"
"0","0","3","0","0","120301"
"0","0","3","0","0","120301"
"0","0","5","1","0","120301"
"1","1","3","0","0","120434"
